Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
63rd Street Weather Station,11/04/2015 07:00:00 AM,12.1,10.1,78,0,0,2.8,0,244,2.3,2.9,998,26,354,11.9,11/04/2015 7:00 AM,63rdStreetWeatherStation201511040700
Oak Street Weather Station,11/04/2015 07:00:00 AM,14.6,12.3,77,0,0,26.6,0,285,1.6,5.5,998.1,52,0,12,11/04/2015 7:00 AM,OakStreetWeatherStation201511040700
63rd Street Weather Station,11/04/2015 08:00:00 AM,13,11.4,83,0,0,2.8,0,266,3.7,6,998.6,52,354,12,11/04/2015 8:00 AM,63rdStreetWeatherStation201511040800
Oak Street Weather Station,11/04/2015 08:00:00 AM,14.1,13.2,90,0,0,26.6,0,277,2.6,6.1,998.7,151,0,12,11/04/2015 8:00 AM,OakStreetWeatherStation201511040800
63rd Street Weather Station,11/04/2015 09:00:00 AM,14.8,13.5,87,0,0,2.8,0,259,2.3,3.1,998.4,320,355,11.9,11/04/2015 9:00 AM,63rdStreetWeatherStation201511040900
Oak Street Weather Station,11/04/2015 09:00:00 AM,15.8,14.2,84,0,0,26.6,0,276,3,4.5,998.4,355,0,12.1,11/04/2015 9:00 AM,OakStreetWeatherStation201511040900
63rd Street Weather Station,11/04/2015 10:00:00 AM,17.6,15.3,79,0,0,2.8,0,244,3.2,4.9,998.4,425,355,11.9,11/04/2015 10:00 AM,63rdStreetWeatherStation201511041000
Oak Street Weather Station,11/04/2015 10:00:00 AM,17.3,15.0,79,0,0,26.6,0,272,2.6,5.1,998.5,443,0,12.2,11/04/2015 10:00 AM,OakStreetWeatherStation201511041000
63rd Street Weather Station,11/04/2015 11:00:00 AM,20.2,16.8,71,0,0,2.8,0,230,3.1,4.9,997.6,460,354,11.9,11/04/2015 11:00 AM,63rdStreetWeatherStation201511041100
Oak Street Weather Station,11/04/2015 11:00:00 AM,18.8,15.7,73,0,0,26.6,0,78,0.6,1.4,998,471,0,12.2,11/04/2015 11:00 AM,OakStreetWeatherStation201511041100
63rd Street Weather Station,11/04/2015 12:00:00 PM,21.8,17.8,68,0,0,2.8,0,253,4.1,5.5,996.7,501,354,11.9,11/04/2015 12:00 PM,63rdStreetWeatherStation201511041200
Oak Street Weather Station,11/04/2015 12:00:00 PM,19.6,16.4,72,0,0,26.6,0,39,0.8,1.3,997.1,34,0,12.2,11/04/2015 12:00 PM,OakStreetWeatherStation201511041200
63rd Street Weather Station,11/04/2015 01:00:00 PM,22.3,17.8,65,0,0,2.8,0,210,4.3,6.2,996.3,460,354,12,11/04/2015 1:00 PM,63rdStreetWeatherStation201511041300
Oak Street Weather Station,11/04/2015 01:00:00 PM,22.5,17.9,64,0,0,26.6,0,273,1.9,3.7,996.5,405,0,12.1,11/04/2015 1:00 PM,OakStreetWeatherStation201511041300
63rd Street Weather Station,11/04/2015 02:00:00 PM,22.9,18.1,63,0,0,2.8,0,245,4.7,6.7,995.8,400,354,12,11/04/2015 2:00 PM,63rdStreetWeatherStation201511041400
Oak Street Weather Station,11/04/2015 02:00:00 PM,22.3,17.5,62,0,0,26.6,0,12,1.1,3.1,995.9,39,0,12.1,11/04/2015 2:00 PM,OakStreetWeatherStation201511041400
63rd Street Weather Station,11/04/2015 03:00:00 PM,22.9,18.0,62,0,0,2.8,0,216,4.1,8.3,995.6,231,354,12,11/04/2015 3:00 PM,63rdStreetWeatherStation201511041500
Oak Street Weather Station,11/04/2015 03:00:00 PM,22.2,17.3,62,0,0,26.6,0,56,0.5,1,995.6,32,2,12.1,11/04/2015 3:00 PM,OakStreetWeatherStation201511041500
63rd Street Weather Station,11/04/2015 04:00:00 PM,22.5,17.9,64,0,0,2.8,0,202,3.1,4.2,995.4,78,354,12,11/04/2015 4:00 PM,63rdStreetWeatherStation201511041600
Oak Street Weather Station,11/04/2015 04:00:00 PM,22.3,17.5,62,0,0,26.6,0,120,1,1.8,995.6,20,0,12.1,11/04/2015 4:00 PM,OakStreetWeatherStation201511041600
63rd Street Weather Station,11/04/2015 05:00:00 PM,21.5,17.6,68,0,0,2.8,0,216,2.4,3.9,995.3,1,355,12,11/04/2015 5:00 PM,63rdStreetWeatherStation201511041700
Oak Street Weather Station,11/04/2015 05:00:00 PM,22.1,17.3,62,0,0,26.6,0,70,0.5,2.1,995.6,-2,0,12.1,11/04/2015 5:00 PM,OakStreetWeatherStation201511041700
63rd Street Weather Station,11/04/2015 06:00:00 PM,20.5,17.1,72,0,0,2.8,0,195,2.1,3,995.5,1,354,11.9,11/04/2015 6:00 PM,63rdStreetWeatherStation201511041800
Oak Street Weather Station,11/04/2015 06:00:00 PM,21.6,17.0,64,0,0,26.6,0,115,1.3,3.3,995.7,-2,0,12.1,11/04/2015 6:00 PM,OakStreetWeatherStation201511041800
63rd Street Weather Station,11/04/2015 07:00:00 PM,19.9,16.9,75,0,0,2.8,0,204,2.8,4.8,995.5,1,354,11.9,11/04/2015 7:00 PM,63rdStreetWeatherStation201511041900
Oak Street Weather Station,11/04/2015 07:00:00 PM,21,16.8,66,0,0,26.6,0,141,0.4,1,995.7,-2,0,12.1,11/04/2015 7:00 PM,OakStreetWeatherStation201511041900
63rd Street Weather Station,11/04/2015 08:00:00 PM,19.7,17.0,76,0,0,2.8,0,204,4.4,6.9,995.3,1,353,12,11/04/2015 8:00 PM,63rdStreetWeatherStation201511042000
Oak Street Weather Station,11/04/2015 08:00:00 PM,20.9,17.0,68,0,0,26.6,0,0,0.5,1.6,995.5,-2,0,12.1,11/04/2015 8:00 PM,OakStreetWeatherStation201511042000
63rd Street Weather Station,11/04/2015 09:00:00 PM,19.3,17.0,80,0,0,2.8,0,219,2.9,5.3,995.5,2,354,11.9,11/04/2015 9:00 PM,63rdStreetWeatherStation201511042100
Oak Street Weather Station,11/04/2015 09:00:00 PM,20,16.7,72,0,0,26.6,0,288,1.1,2.5,995.8,0,0,12,11/04/2015 9:00 PM,OakStreetWeatherStation201511042100
63rd Street Weather Station,11/04/2015 10:00:00 PM,18.5,16.6,83,0,0,2.8,0,198,2.3,4,995.5,2,355,12,11/04/2015 10:00 PM,63rdStreetWeatherStation201511042200
Oak Street Weather Station,11/04/2015 10:00:00 PM,20,16.8,74,0,0,26.6,0,254,1,2.3,995.5,0,0,12,11/04/2015 10:00 PM,OakStreetWeatherStation201511042200
63rd Street Weather Station,11/04/2015 11:00:00 PM,18.4,16.5,83,0,0,2.8,0,209,2.7,5.2,995.3,2,354,11.9,11/04/2015 11:00 PM,63rdStreetWeatherStation201511042300
Oak Street Weather Station,11/04/2015 11:00:00 PM,19.5,16.5,75,0,0,26.6,0,342,0.9,2.1,995.4,0,0,12.1,11/04/2015 11:00 PM,OakStreetWeatherStation201511042300
63rd Street Weather Station,11/05/2015 12:00:00 AM,17.3,15.9,87,0,0,2.8,0,206,1.8,4.6,995.5,2,355,11.9,11/05/2015 12:00 AM,63rdStreetWeatherStation201511052400
Oak Street Weather Station,11/05/2015 12:00:00 AM,19.3,16.4,75,0,0,26.6,0,316,1.2,3.8,995.5,0,0,12.1,11/05/2015 12:00 AM,OakStreetWeatherStation201511052400
63rd Street Weather Station,11/05/2015 01:00:00 AM,17.3,16.1,89,0,0,2.8,0,216,2.3,3.8,995.3,2,354,11.9,11/05/2015 1:00 AM,63rdStreetWeatherStation201511050100
Oak Street Weather Station,11/05/2015 01:00:00 AM,19.1,16.4,77,0,0,26.6,0,309,1.9,4.1,995.3,0,0,12.2,11/05/2015 1:00 AM,OakStreetWeatherStation201511050100
63rd Street Weather Station,11/05/2015 02:00:00 AM,18.1,16.6,87,0,0,2.8,0,238,3.1,5.7,995.3,2,353,11.9,11/05/2015 2:00 AM,63rdStreetWeatherStation201511050200
Oak Street Weather Station,11/05/2015 02:00:00 AM,18.6,16.4,80,0,0,26.6,0,287,1.9,4.5,995.4,0,0,12,11/05/2015 2:00 AM,OakStreetWeatherStation201511050200
63rd Street Weather Station,11/05/2015 03:00:00 AM,17.7,16.4,88,0,0,2.8,0,221,2.6,4.9,995.2,2,354,11.9,11/05/2015 3:00 AM,63rdStreetWeatherStation201511050300
Oak Street Weather Station,11/05/2015 03:00:00 AM,18.5,16.4,81,0,0,26.6,0,277,1.3,4.2,995.2,0,1,12.1,11/05/2015 3:00 AM,OakStreetWeatherStation201511050300
63rd Street Weather Station,11/05/2015 04:00:00 AM,17.4,16.2,89,0,0,2.8,0,227,2.6,3.8,995,2,354,11.9,11/05/2015 4:00 AM,63rdStreetWeatherStation201511050400
Oak Street Weather Station,11/05/2015 04:00:00 AM,18.6,16.3,80,0,0,26.6,0,269,1.6,4.9,995,0,0,12,11/05/2015 4:00 AM,OakStreetWeatherStation201511050400
63rd Street Weather Station,11/05/2015 05:00:00 AM,17.3,16.1,89,0,0,2.8,0,211,2.9,4.3,995,2,354,11.9,11/05/2015 5:00 AM,63rdStreetWeatherStation201511050500
Oak Street Weather Station,11/05/2015 05:00:00 AM,18,15.9,81,0,0,26.6,0,278,1.8,3.9,995.2,0,0,12,11/05/2015 5:00 AM,OakStreetWeatherStation201511050500
63rd Street Weather Station,11/05/2015 06:00:00 AM,17.2,15.8,87,0,0,2.8,0,223,2.2,5.1,995.2,2,354,11.9,11/05/2015 6:00 AM,63rdStreetWeatherStation201511050600
Oak Street Weather Station,11/05/2015 06:00:00 AM,17.7,15.7,82,0,0,26.6,0,355,1.5,2.2,995.3,0,0,12.1,11/05/2015 6:00 AM,OakStreetWeatherStation201511050600
63rd Street Weather Station,11/05/2015 07:00:00 AM,17.3,15.7,85,0,0,2.8,0,221,2.8,6.3,995.4,16,354,11.9,11/05/2015 7:00 AM,63rdStreetWeatherStation201511050700
Oak Street Weather Station,11/05/2015 07:00:00 AM,17.5,15.4,81,0,0,26.6,0,13,1,2.2,995.4,12,0,12.1,11/05/2015 7:00 AM,OakStreetWeatherStation201511050700
63rd Street Weather Station,11/05/2015 08:00:00 AM,17.8,15.8,81,0,0,2.8,0,220,3,5.3,995.3,73,354,11.9,11/05/2015 8:00 AM,63rdStreetWeatherStation201511050800
Oak Street Weather Station,11/05/2015 08:00:00 AM,17.7,15.4,79,0,0,26.6,0,0,0.5,1.5,995.4,69,1,12.1,11/05/2015 8:00 AM,OakStreetWeatherStation201511050800
63rd Street Weather Station,11/05/2015 09:00:00 AM,18,15.7,79,0,0,2.8,0,222,2.5,4.5,995,72,355,11.9,11/05/2015 9:00 AM,63rdStreetWeatherStation201511050900
Oak Street Weather Station,11/05/2015 09:00:00 AM,18.4,15.3,73,0,0,26.6,0,99,1.1,2.3,995.3,40,0,12.1,11/05/2015 9:00 AM,OakStreetWeatherStation201511050900
63rd Street Weather Station,11/05/2015 10:00:00 AM,19,15.7,71,0,0,2.8,0,215,3.9,6.3,994.2,157,354,12,11/05/2015 10:00 AM,63rdStreetWeatherStation201511051000
Oak Street Weather Station,11/05/2015 10:00:00 AM,19.2,15.4,67,0,0,26.6,0,286,1.8,4.1,994.3,195,0,12.1,11/05/2015 10:00 AM,OakStreetWeatherStation201511051000
63rd Street Weather Station,11/05/2015 11:00:00 AM,20.5,15.9,62,0,0,2.8,0,219,3.4,6.6,993,492,354,12,11/05/2015 11:00 AM,63rdStreetWeatherStation201511051100
Oak Street Weather Station,11/05/2015 11:00:00 AM,20.6,15.6,60,0,0,26.6,0,355,2.3,4.6,993,465,0,12.1,11/05/2015 11:00 AM,OakStreetWeatherStation201511051100
63rd Street Weather Station,11/05/2015 12:00:00 PM,21.3,15.9,58,0,0,2.8,0,225,5.7,9.5,991.9,165,354,12,11/05/2015 12:00 PM,63rdStreetWeatherStation201511051200
Oak Street Weather Station,11/05/2015 12:00:00 PM,21,15.4,55,0,0,26.6,0,25,0.9,3.9,991.9,64,0,12,11/05/2015 12:00 PM,OakStreetWeatherStation201511051200
63rd Street Weather Station,11/05/2015 01:00:00 PM,20.9,16.1,62,0,0,2.8,0,202,7.4,11.3,990.7,210,354,12,11/05/2015 1:00 PM,63rdStreetWeatherStation201511051300
Oak Street Weather Station,11/05/2015 01:00:00 PM,21.6,15.8,55,0,0,26.6,0,115,1.8,3.3,990.6,191,0,12.1,11/05/2015 1:00 PM,OakStreetWeatherStation201511051300
63rd Street Weather Station,11/05/2015 02:00:00 PM,21.5,16.2,59,0,0,2.8,0,220,5.8,9.1,989.7,139,354,12,11/05/2015 2:00 PM,63rdStreetWeatherStation201511051400
Oak Street Weather Station,11/05/2015 02:00:00 PM,21.6,15.7,55,0,0,26.6,0,0,1.2,3.3,989.9,101,0,12.1,11/05/2015 2:00 PM,OakStreetWeatherStation201511051400
63rd Street Weather Station,11/05/2015 03:00:00 PM,21.4,16.7,63,0,0,2.8,0,223,5.6,8.6,989.9,61,355,11.9,11/05/2015 3:00 PM,63rdStreetWeatherStation201511051500
Oak Street Weather Station,11/05/2015 03:00:00 PM,21.6,15.9,56,0,0,26.6,0,303,1.3,4.9,989.7,67,0,12,11/05/2015 3:00 PM,OakStreetWeatherStation201511051500
63rd Street Weather Station,11/05/2015 04:00:00 PM,21.1,17.1,67,0,0,2.8,0,211,5.1,10.7,989.6,21,354,12,11/05/2015 4:00 PM,63rdStreetWeatherStation201511051600
Oak Street Weather Station,11/05/2015 04:00:00 PM,21.3,16.7,63,0,0,26.6,0,300,1.5,4.6,989.9,11,0,12.1,11/05/2015 4:00 PM,OakStreetWeatherStation201511051600
63rd Street Weather Station,11/05/2015 05:00:00 PM,20.7,17.4,73,0,0,2.8,0,210,5.1,11.3,989.1,1,354,12,11/05/2015 5:00 PM,63rdStreetWeatherStation201511051700
Oak Street Weather Station,11/05/2015 05:00:00 PM,21.1,17.1,67,0,0,26.6,0,0,0.8,3.5,989,-2,0,12.1,11/05/2015 5:00 PM,OakStreetWeatherStation201511051700
63rd Street Weather Station,11/05/2015 06:00:00 PM,19.3,17.4,83,0,0.6,3.4,0,228,6.2,11.6,989,2,355,12,11/05/2015 6:00 PM,63rdStreetWeatherStation201511051800
Oak Street Weather Station,11/05/2015 06:00:00 PM,20.1,17.2,75,0.6,0.1,26.7,60,276,3.6,10.5,988.9,-2,0,12.1,11/05/2015 6:00 PM,OakStreetWeatherStation201511051800
63rd Street Weather Station,11/05/2015 07:00:00 PM,19,16.9,81,0,0,3.5,0,218,5,8.9,987.9,2,355,11.9,11/05/2015 7:00 PM,63rdStreetWeatherStation201511051900
Oak Street Weather Station,11/05/2015 07:00:00 PM,19.8,17.1,77,0,0,26.7,0,279,2.6,6.2,987.9,0,0,12.2,11/05/2015 7:00 PM,OakStreetWeatherStation201511051900
63rd Street Weather Station,11/05/2015 08:00:00 PM,19,17.1,83,0,0,3.5,0,238,5.2,8.7,987,2,354,11.9,11/05/2015 8:00 PM,63rdStreetWeatherStation201511052000
Oak Street Weather Station,11/05/2015 08:00:00 PM,19.7,16.9,76,0,0,26.7,0,278,2.5,5.7,987.1,-2,0,12.1,11/05/2015 8:00 PM,OakStreetWeatherStation201511052000
63rd Street Weather Station,11/05/2015 09:00:00 PM,18.5,17.2,88,0,0,3.5,0,211,4.3,8.6,986.3,2,354,11.9,11/05/2015 9:00 PM,63rdStreetWeatherStation201511052100
Oak Street Weather Station,11/05/2015 09:00:00 PM,18.7,16.8,83,0,0,26.7,0,38,0.6,0.9,986.2,0,0,12.2,11/05/2015 9:00 PM,OakStreetWeatherStation201511052100
63rd Street Weather Station,11/05/2015 10:00:00 PM,19.2,17.4,84,0,0,3.5,0,215,6.9,12.4,985.2,2,354,12,11/05/2015 10:00 PM,63rdStreetWeatherStation201511052200
Oak Street Weather Station,11/05/2015 10:00:00 PM,19.2,17.2,82,0,0,26.7,0,0,1,2.4,985.4,0,0,12.2,11/05/2015 10:00 PM,OakStreetWeatherStation201511052200
63rd Street Weather Station,11/05/2015 11:00:00 PM,19.6,17.5,82,0,0,3.5,0,214,8,14.2,984.1,1,354,11.9,11/05/2015 11:00 PM,63rdStreetWeatherStation201511052300
Oak Street Weather Station,11/05/2015 11:00:00 PM,19.6,17.1,79,0,0,26.7,0,297,2,4.6,984.3,0,0,12.1,11/05/2015 11:00 PM,OakStreetWeatherStation201511052300
63rd Street Weather Station,11/06/2015 12:00:00 AM,19.7,17.8,84,0,0.2,3.7,0,221,8.2,17,982.9,1,354,12,11/06/2015 12:00 AM,63rdStreetWeatherStation201511062400
Oak Street Weather Station,11/06/2015 12:00:00 AM,19.5,17.1,79,0,0,26.7,0,304,1.1,2.5,982.8,-2,0,12,11/06/2015 12:00 AM,OakStreetWeatherStation201511062400
63rd Street Weather Station,11/06/2015 01:00:00 AM,19.5,17.9,86,0,0,3.7,0,229,6.4,9.8,982.1,1,354,12,11/06/2015 1:00 AM,63rdStreetWeatherStation201511060100
Oak Street Weather Station,11/06/2015 01:00:00 AM,19.2,17.5,85,3.6,0.4,27.1,60,279,2.5,5.8,981.9,0,0,12,11/06/2015 1:00 AM,OakStreetWeatherStation201511060100
63rd Street Weather Station,11/06/2015 02:00:00 AM,18.8,17.9,91,2.4,6.2,9.9,60,216,5.4,9.6,981.6,2,355,12,11/06/2015 2:00 AM,63rdStreetWeatherStation201511060200
Oak Street Weather Station,11/06/2015 02:00:00 AM,18.6,17.5,91,2.4,5.5,32.7,60,280,2.1,3.3,981.6,0,0,12.1,11/06/2015 2:00 AM,OakStreetWeatherStation201511060200
63rd Street Weather Station,11/06/2015 03:00:00 AM,14.8,13.7,89,0,16.6,26.5,0,254,5.2,7.4,983.1,3,354,11.9,11/06/2015 3:00 AM,63rdStreetWeatherStation201511060300
Oak Street Weather Station,11/06/2015 03:00:00 AM,15.2,13.9,87,0,5.9,38.6,0,284,2.8,7.7,982.9,0,0,12.1,11/06/2015 3:00 AM,OakStreetWeatherStation201511060300
63rd Street Weather Station,11/06/2015 04:00:00 AM,14.5,12.2,77,0,0,26.5,0,288,7.9,13.9,984.7,3,353,11.9,11/06/2015 4:00 AM,63rdStreetWeatherStation201511060400
Oak Street Weather Station,11/06/2015 04:00:00 AM,15,12.9,79,0,0,38.6,0,302,3.5,7.6,984.9,0,0,12.1,11/06/2015 4:00 AM,OakStreetWeatherStation201511060400
63rd Street Weather Station,11/06/2015 05:00:00 AM,11.5,9.5,79,0,0,26.5,0,285,4.7,10.5,986.2,3,353,12,11/06/2015 5:00 AM,63rdStreetWeatherStation201511060500
Oak Street Weather Station,11/06/2015 05:00:00 AM,12.3,10.2,77,0,0,38.6,0,312,2,4.1,986.4,1,0,12.1,11/06/2015 5:00 AM,OakStreetWeatherStation201511060500
63rd Street Weather Station,11/06/2015 06:00:00 AM,9.6,7.8,79,0,0,26.5,0,271,10.6,13.8,987.6,3,353,11.9,11/06/2015 6:00 AM,63rdStreetWeatherStation201511060600
Oak Street Weather Station,11/06/2015 06:00:00 AM,10.8,8.8,77,0,0,38.6,0,283,1.8,5.9,987.4,1,0,12,11/06/2015 6:00 AM,OakStreetWeatherStation201511060600
63rd Street Weather Station,11/06/2015 07:00:00 AM,8.5,6.6,76,0,0,26.5,0,274,7.5,12.4,989.5,13,354,12,11/06/2015 7:00 AM,63rdStreetWeatherStation201511060700
Oak Street Weather Station,11/06/2015 07:00:00 AM,9.1,6.5,70,0,0,38.6,0,291,3.4,6.7,989.5,12,0,12.1,11/06/2015 7:00 AM,OakStreetWeatherStation201511060700
63rd Street Weather Station,11/06/2015 08:00:00 AM,8.9,6.7,73,0,0,26.5,0,281,4.8,8.4,991.1,57,354,12,11/06/2015 8:00 AM,63rdStreetWeatherStation201511060800
Oak Street Weather Station,11/06/2015 08:00:00 AM,9.4,6.6,68,0,0,38.6,0,269,2.1,5.6,991,80,0,12,11/06/2015 8:00 AM,OakStreetWeatherStation201511060800
63rd Street Weather Station,11/06/2015 09:00:00 AM,9.7,7.1,69,0,0,26.5,0,276,4.6,10.2,991.5,164,354,11.9,11/06/2015 9:00 AM,63rdStreetWeatherStation201511060900
Oak Street Weather Station,11/06/2015 09:00:00 AM,10.5,7.3,64,0,0,38.6,0,284,2.4,6,991.9,196,359,12,11/06/2015 9:00 AM,OakStreetWeatherStation201511060900
63rd Street Weather Station,11/06/2015 10:00:00 AM,9.8,7.4,72,0,0,26.5,0,272,6.4,10.7,992.7,134,354,11.9,11/06/2015 10:00 AM,63rdStreetWeatherStation201511061000
Oak Street Weather Station,11/06/2015 10:00:00 AM,10.6,7.6,67,0,0,38.6,0,340,2.4,5,992.5,174,0,12.1,11/06/2015 10:00 AM,OakStreetWeatherStation201511061000
63rd Street Weather Station,11/06/2015 11:00:00 AM,10.4,7.9,72,0,0,26.5,0,280,5,9.7,993.4,221,354,11.9,11/06/2015 11:00 AM,63rdStreetWeatherStation201511061100
Oak Street Weather Station,11/06/2015 11:00:00 AM,11.4,8.1,64,0,0,38.6,0,260,2.1,5.3,993.6,205,0,12.1,11/06/2015 11:00 AM,OakStreetWeatherStation201511061100
63rd Street Weather Station,11/06/2015 12:00:00 PM,11.2,8.2,68,0,0,26.5,0,271,6.7,9.3,993.5,223,354,11.9,11/06/2015 12:00 PM,63rdStreetWeatherStation201511061200
Oak Street Weather Station,11/06/2015 12:00:00 PM,11.8,8.3,63,0,0,38.6,0,319,1.6,4.7,993.7,201,0,12.1,11/06/2015 12:00 PM,OakStreetWeatherStation201511061200
63rd Street Weather Station,11/06/2015 01:00:00 PM,11.4,8.2,65,0,0,26.5,0,282,3.6,10.1,994.3,165,354,11.9,11/06/2015 1:00 PM,63rdStreetWeatherStation201511061300
Oak Street Weather Station,11/06/2015 01:00:00 PM,11.9,8.2,61,0,0,38.6,0,298,1.1,3.4,994.5,167,0,12,11/06/2015 1:00 PM,OakStreetWeatherStation201511061300
63rd Street Weather Station,11/06/2015 02:00:00 PM,11.2,8.2,66,0,0,26.5,0,267,5.7,7.6,994.6,117,354,11.9,11/06/2015 2:00 PM,63rdStreetWeatherStation201511061400
Oak Street Weather Station,11/06/2015 02:00:00 PM,11.5,8.1,62,0,0,38.6,0,358,1.3,2.6,994.7,80,0,12.1,11/06/2015 2:00 PM,OakStreetWeatherStation201511061400
63rd Street Weather Station,11/06/2015 03:00:00 PM,10.8,7.8,67,0,0,26.5,0,265,7.1,11.2,995.1,84,354,12,11/06/2015 3:00 PM,63rdStreetWeatherStation201511061500
Oak Street Weather Station,11/06/2015 03:00:00 PM,11.5,7.9,62,0,0,38.6,0,301,1.8,5.5,995.3,62,0,12,11/06/2015 3:00 PM,OakStreetWeatherStation201511061500
63rd Street Weather Station,11/06/2015 04:00:00 PM,10.3,7.5,69,0,0,26.5,0,270,5.2,8.8,995.8,20,354,11.9,11/06/2015 4:00 PM,63rdStreetWeatherStation201511061600
Oak Street Weather Station,11/06/2015 04:00:00 PM,11,7.5,62,0,0,38.6,0,308,0.8,2.6,995.8,18,0,12.1,11/06/2015 4:00 PM,OakStreetWeatherStation201511061600
63rd Street Weather Station,11/06/2015 05:00:00 PM,10.1,7.2,67,0,0,26.5,0,286,3.7,6.6,996.2,3,354,11.9,11/06/2015 5:00 PM,63rdStreetWeatherStation201511061700
Oak Street Weather Station,11/06/2015 05:00:00 PM,10.4,7.1,63,0,0,38.6,0,321,1.1,3.3,996.5,1,0,12.1,11/06/2015 5:00 PM,OakStreetWeatherStation201511061700
63rd Street Weather Station,11/06/2015 06:00:00 PM,10,7.1,66,0,0,26.5,0,272,2.7,8.9,997,3,354,11.9,11/06/2015 6:00 PM,63rdStreetWeatherStation201511061800
Oak Street Weather Station,11/06/2015 06:00:00 PM,10.5,7.1,63,0,0,38.6,0,335,1.4,2.8,997.3,1,0,12.1,11/06/2015 6:00 PM,OakStreetWeatherStation201511061800
63rd Street Weather Station,11/06/2015 07:00:00 PM,9.9,7.0,67,0,0,26.5,0,285,3.4,5.9,997.6,3,354,11.9,11/06/2015 7:00 PM,63rdStreetWeatherStation201511061900
Oak Street Weather Station,11/06/2015 07:00:00 PM,10.5,7.0,61,0,0,38.6,0,332,2,3,997.8,1,359,12.1,11/06/2015 7:00 PM,OakStreetWeatherStation201511061900
63rd Street Weather Station,11/06/2015 08:00:00 PM,9.7,6.7,66,0,0,26.5,0,281,2,4.5,998.1,3,354,12,11/06/2015 8:00 PM,63rdStreetWeatherStation201511062000
Oak Street Weather Station,11/06/2015 08:00:00 PM,10.2,6.6,59,0,0,38.6,0,346,1.6,3.4,998.3,1,0,12,11/06/2015 8:00 PM,OakStreetWeatherStation201511062000
63rd Street Weather Station,11/06/2015 09:00:00 PM,8.9,6.4,69,0,0,26.5,0,278,2.4,3.5,998.6,4,354,12,11/06/2015 9:00 PM,63rdStreetWeatherStation201511062100
Oak Street Weather Station,11/06/2015 09:00:00 PM,9.7,6.6,64,0,0,38.6,0,307,0.7,1.6,998.8,1,359,12,11/06/2015 9:00 PM,OakStreetWeatherStation201511062100
63rd Street Weather Station,11/06/2015 10:00:00 PM,8.5,6.2,71,0,0,26.5,0,268,3.1,4.8,999,4,354,12,11/06/2015 10:00 PM,63rdStreetWeatherStation201511062200
Oak Street Weather Station,11/06/2015 10:00:00 PM,9.4,6.5,66,0,0,38.6,0,302,1.5,3.2,999.2,2,0,12,11/06/2015 10:00 PM,OakStreetWeatherStation201511062200
63rd Street Weather Station,11/06/2015 11:00:00 PM,8.1,5.7,70,0,0,26.5,0,270,2.4,3.5,999.2,4,354,11.9,11/06/2015 11:00 PM,63rdStreetWeatherStation201511062300
Oak Street Weather Station,11/06/2015 11:00:00 PM,8.8,5.9,66,0,0,38.6,0,312,0.7,1.7,999.3,2,0,12.1,11/06/2015 11:00 PM,OakStreetWeatherStation201511062300
63rd Street Weather Station,11/07/2015 12:00:00 AM,7.1,5.3,77,0,0,26.5,0,256,2.7,3.4,999.6,4,354,12,11/07/2015 12:00 AM,63rdStreetWeatherStation201511072400
Oak Street Weather Station,11/07/2015 12:00:00 AM,8.5,5.7,67,0,0,38.6,0,274,1.1,2.2,999.6,2,0,12.2,11/07/2015 12:00 AM,OakStreetWeatherStation201511072400
63rd Street Weather Station,11/07/2015 01:00:00 AM,7,5.3,79,0,0,26.5,0,271,3.4,5.2,999.7,4,354,11.9,11/07/2015 1:00 AM,63rdStreetWeatherStation201511070100
Oak Street Weather Station,11/07/2015 01:00:00 AM,8.2,5.8,70,0,0,38.6,0,281,1.9,3.7,"1,000",2,359,12.1,11/07/2015 1:00 AM,OakStreetWeatherStation201511070100
63rd Street Weather Station,11/07/2015 02:00:00 AM,6.5,5.0,80,0,0,26.5,0,270,2.7,4,"1,000.3",4,354,12,11/07/2015 2:00 AM,63rdStreetWeatherStation201511070200
Oak Street Weather Station,11/07/2015 02:00:00 AM,7.4,5.2,71,0,0,38.6,0,247,1.6,5.4,"1,000.4",2,359,12.1,11/07/2015 2:00 AM,OakStreetWeatherStation201511070200
63rd Street Weather Station,11/07/2015 03:00:00 AM,6.1,4.6,79,0,0,26.5,0,275,1,2.2,"1,000.4",4,353,11.9,11/07/2015 3:00 AM,63rdStreetWeatherStation201511070300
Oak Street Weather Station,11/07/2015 03:00:00 AM,7.2,4.9,71,0,0,38.6,0,341,1.2,2.6,"1,000.5",2,0,12,11/07/2015 3:00 AM,OakStreetWeatherStation201511070300
63rd Street Weather Station,11/07/2015 04:00:00 AM,5.4,4.2,84,0,0,26.5,0,254,2.2,3.7,"1,000.5",4,354,12,11/07/2015 4:00 AM,63rdStreetWeatherStation201511070400
Oak Street Weather Station,11/07/2015 04:00:00 AM,6.8,4.7,72,0,0,38.6,0,276,1.8,3,"1,000.8",2,0,12.1,11/07/2015 4:00 AM,OakStreetWeatherStation201511070400
